project_code,sector,ministry,agency,state,log_cost,planned_duration_days,age_days,physical_progress_pct,financial_progress_pct,progress_gap_pct,is_cost_revised,is_schedule_revised,declared_cost_overrun_pct,declared_slip_days,is_ne,elapsed_share,months_past_original_doc,already_overdue,months_remaining,required_velocity,is_newly_added,project_name,y_slip,y_cost_up,exit_status,y_adverse
615344,Unknown,Transmission & Distribution,power grid corporation of india limited [powergrid],Madhya Pradesh,8.209308411646937,730.0,547.0,39.24,38.0,-1.24,0,1,0.0,243.0,0,0.7493150684931507,-6.011826544021025,0,13.994743758212877,4.341630046948357,0,Transmission System for Evacuation of Power from Rajasthan REZ Ph-IV [Part-2 5.5GW] [Jaisalmer/Barmer Complex] Part H1 [POWERGRID KURAWAR TRANSMISSION LIMITED],0,0,on_roster,0
615346,Unknown,Transmission & Distribution,power grid corporation of india limited [powergrid],Madhya Pradesh,7.904334842085095,730.0,608.0,57.8,55.0,-2.8,0,1,0.0,184.0,0,0.8328767123287671,-4.0078843626806835,0,10.052562417871222,4.197934640522876,0,Transmission System for Evacuation of Power from Rajasthan REZ Ph-IV [Part-2 5.5 GW] [Jaisalmer/Barmer Complex] Part C [SPV Name POWERGRID Mandsaur Transmission Limited],0,0,on_roster,0
617272,Unknown,Transmission & Distribution,power grid corporation of india limited [powergrid],Madhya Pradesh,5.916202062607435,913.0,669.0,35.03,31.0,-4.03,0,0,0.0,0.0,0,0.732749178532311,-8.015768725361367,0,8.015768725361367,8.105273770491802,0,Implementation of LILO of both circuits of 400KV vindhyachal PS-Sasan D/C Line at Hindalco Switchyard,0,0,on_roster,0
617279,Unknown,Transmission & Distribution,power grid corporation of india limited [powergrid],Madhya Pradesh,6.326149473155099,913.0,304.0,9.75,9.0,-0.75,0,0,0.0,0.0,0,0.3329682365826944,-20.006570302233904,0,20.006570302233904,4.511018062397373,0,Transmission System for evacuation of power from Mahan Energen Limited Generating Station in Madhya Pradesh [SPV Name - POWERGRID MEL Power Transmission Limited],0,0,on_roster,0
617802,Unknown,Transmission & Distribution,power grid corporation of india limited [powergrid],Madhya Pradesh,5.768320995793772,882.0,182.0,2.5,4.0,1.5,0,0,0.0,0.0,0,0.20634920634920634,-22.996057818659658,0,22.996057818659658,4.239857142857143,0,Augmentation of Transformation Capacity and Implementation of Line Bays at Mandsaur S/S for RE Interconnection [SPV Name- POWERGRID Mandsaur I RE Transmission Limited],0,0,on_roster,0
619024,Unknown,Transmission & Distribution,adani transmission limited,Madhya Pradesh,8.047611872984735,761.0,396.0,17.0,9.1763,-7.8237,0,0,0.0,0.0,0,0.5203679369250985,-11.990801576872535,0,11.990801576872535,6.921972602739727,0,Mahan Transmission Limited,0,0,on_roster,0
619027,Unknown,Transmission & Distribution,adani transmission limited,Maharashtra,7.601402334583733,,,5.0,1.8,-3.2,0,0,0.0,0.0,0,,-21.02496714848883,0,21.02496714848883,4.5184375,0,WRNES Talegaon Power Transmission Limited,0,0,on_roster,0
619227,Unknown,Transmission & Distribution,power grid corporation of india limited [powergrid],Maharashtra,7.259116128097101,731.0,31.0,0.5,0.2,-0.3,0,0,0.0,0.0,0,0.04240766073871409,-22.996057818659658,0,22.996057818659658,4.326828571428572,1,Network Expansion Scheme in Maharashtra for removal of Transmission constraints in Pune Region-I [765/400kV AIS Pune East],0,0,on_roster,0
617185,Unknown,Transmission & Distribution,power grid corporation of india limited [powergrid],"Multi-States (Andhra Pradesh, Karnataka)",8.621733370690162,730.0,396.0,17.86,17.0,-0.86,0,1,0.0,184.0,0,0.5424657534246575,-10.972404730617608,0,17.017082785808146,4.826914285714286,0,Transmission System for Integration of Kurnool-IV REZ Phase-I [for 4.5 GW] [POWERGRID Kurnool-IV Transmission Limited],0,0,on_roster,0
617806,Unknown,Transmission & Distribution,sterlite power,"Multi-States (Andhra Pradesh, Karnataka)",8.420019075561909,942.0,608.0,40.0,14.9376,-25.0624,0,0,0.0,0.0,0,0.6454352441613588,-10.972404730617608,0,10.972404730617608,5.468263473053892,0,Transmission System for Integration of Ananthapur 2 REZ Phase 1 for 4.5 GW. SPV Name Anantapuram 2 REZ Transmission Ltd,0,0,on_roster,0
619030,Unknown,Transmission & Distribution,power grid corporation of india limited [powergrid],"Multi-States (Andhra Pradesh, Odisha)",7.909673096823729,912.0,59.0,1.0,0.4922,-0.5078,0,0,0.0,0.0,0,0.06469298245614036,-28.02233902759527,0,28.02233902759527,3.5328956623681127,0,Inter-Regional Strengthening between SR Grid and ER Grid,0,0,on_roster,0
602223,Unknown,Transmission & Distribution,power grid corporation of india limited [powergrid],"Multi-States (Arunachal Pradesh, Sikkim)",8.467040299154506,1522.0,4200.0,83.4,88.3899,4.9899,1,1,92.0175,3012.0,1,2.759526938239159,87.97634691195795,1,10.972404730617608,1.5128862275449098,0,Comprehensive Scheme for Strengthening of Transmission and Distribution [T&D] Systems [CSST&DS] in Arunachal Pradesh and Sikkim,0,0,on_roster,0
607709,Unknown,Transmission & Distribution,power grid corporation of india limited [powergrid],"Multi-States (Assam, Manipur, Meghalaya, Mizoram, Nagaland, Tripura)",8.539410547964462,1461.0,4139.0,98.5,83.25,-15.25,1,1,31.0813,3012.0,1,2.8329911019849416,87.97634691195795,1,10.972404730617608,0.13670658682634731,0,NORTH EASTERN REGION POWER SYSTEM IMPROVEMENT PROJECT [NERPSIP],0,0,on_roster,0
617271,Unknown,Transmission & Distribution,power grid corporation of india limited [powergrid],"Multi-States (Bihar, Odisha, West Bengal)",5.839740088291405,546.0,577.0,29.73,29.998,0.268,0,1,0.0,184.0,0,1.0567765567765568,1.0183968462549278,1,5.026281208935611,13.980515032679738,0,Eastern Region Expansion Scheme-43 [ERES-43],0,0,on_roster,0
617807,Unknown,Transmission & Distribution,power grid corporation of india limited [powergrid],"Multi-States (Bihar, Uttar Pradesh)",7.7702232041587855,730.0,182.0,2.0,1.5,-0.5,0,0,0.0,0.0,0,0.2493150684931507,-18.00262812089356,0,18.00262812089356,5.443649635036496,0,Inter-regional [NR-WR] Transmission System strengthening to relieve the loading of 765 kV Vindhyachal-Varanasi D/c line,0,0,on_roster,0
617270,Unknown,Transmission & Distribution,power grid corporation of india limited [powergrid],"Multi-States (Bihar, West Bengal)",6.016010807525982,546.0,516.0,1.5,1.499,-0.001,0,1,0.0,396.0,0,0.945054945054945,-0.9855453350854139,0,13.994743758212877,7.038356807511738,0,Eastern Region Expansion Scheme-44 [ERES-44],1,0,on_roster,1
611735,Unknown,Transmission & Distribution,power grid corporation of india limited [powergrid],"Multi-States (Delhi, Rajasthan)",5.805134968916488,821.0,1217.0,56.75,59.7311,2.9811,0,1,0.0,640.0,0,1.482338611449452,13.009198423127463,1,8.015768725361367,5.395614754098361,0,Transmission system for evacuation of power from REZ in Rajasthan 20GW under Phase-III Part J,0,0,on_roster,0
612132,Unknown,Transmission & Distribution,power grid corporation of india limited [powergrid],"Multi-States (Delhi, Rajasthan)",7.793174347189205,547.0,790.0,85.45,84.0,-1.45,0,1,0.0,396.0,0,1.4442413162705667,7.982917214191852,1,5.026281208935611,2.8947843137254896,0,Transmission Scheme for Evacuation of power from REZ in Rajasthan [20 GW] under Phase-III Part D Phase I [Sikar Khetri Transmission Ltd],1,0,on_roster,1
615347,Unknown,Transmission & Distribution,power grid corporation of india limited [powergrid],"Multi-States (Gujarat, Maharashtra)",10.119405058758598,1642.0,516.0,9.67,10.0,0.33,0,0,0.0,0.0,0,0.31425091352009743,-36.990801576872535,0,36.990801576872535,2.441958436944938,0,TRANSMISSION SYSTEM FOR EVACUATION OF POWER FROM POTENTIAL RENEWABLE ENERGY ZONE IN KHAVDA AREA OF GUJARAT UNDER PHASE-V [8 GW] PART A [SPV Name POWERGRID West Central Transmission Limited],0,0,on_roster,0
615339,Unknown,Transmission & Distribution,power grid corporation of india limited [powergrid],"Multi-States (Haryana, Punjab, Rajasthan)",8.694502206386648,730.0,516.0,24.07,22.0,-2.07,0,1,0.0,151.0,0,0.7068493150684931,-7.030223390275952,0,11.990801576872535,6.332353972602741,0,Transmission system for evacuation of power from Rajasthan REZ Ph-IV [Part- 3/6GW] [Bikaner complex] Part A [SPV Name POWERGRID Bikaner IV Transmission Limited],0,0,on_roster,0
615340,Unknown,Transmission & Distribution,power grid corporation of india limited [powergrid],"Multi-States (Haryana, Rajasthan)",8.586346050104554,730.0,516.0,28.27,27.0,-1.27,0,1,0.0,212.0,0,0.7068493150684931,-7.030223390275952,0,13.994743758212877,5.125495774647888,0,TRANSMISSION SYSTEM FOR EVACUATION OF POWER FROM RAJASTHAN REZ PH-IV [PART-3/ 6 GW] [BIKANER COMPLEX] PART B [SPV Name POWERGRID Siwani Transmission Limited],0,0,on_roster,0
617808,Unknown,Transmission & Distribution,power grid corporation of india limited [powergrid],"Multi-States (Karnataka, Maharashtra)",6.915723448631314,730.0,182.0,2.5,2.0,-0.5,0,0,0.0,0.0,0,0.2493150684931507,-18.00262812089356,0,18.00262812089356,5.415875912408759,0,Inter-Regional Strengthening between SR Grid and WR Grid,0,0,on_roster,0
612138,Unknown,Transmission & Distribution,power grid corporation of india limited [powergrid],"Multi-States (Karnataka, Telangana)",7.221835825288449,731.0,790.0,89.46,87.0,-2.46,0,1,0.0,120.0,0,1.0807113543091655,1.938239159001314,1,2.0039421813403417,5.259632786885248,0,"Transmission Scheme for Solar Energy Zone in Bidar [2500 MW], Karnataka [Bidar Transmission Ltd]",1,0,on_roster,1
615333,Unknown,Transmission & Distribution,power grid corporation of india limited [powergrid],"Multi-States (Madhya Pradesh, Rajasthan)",7.708859601047175,730.0,608.0,38.74,44.0,5.26,0,1,0.0,122.0,0,0.8328767123287671,-4.0078843626806835,0,8.015768725361367,7.6424360655737695,0,Transmission System for Evacuation of Power from Rajasthan REZ Ph-IV [Part-2 5.5 GW] [Jaisalmer/Barmer Complex] Part D [SPV Name POWERGRID Beawar Mandsaur Transmission Limited],0,0,on_roster,0
615334,Unknown,Transmission & Distribution,power grid corporation of india limited [powergrid],"Multi-States (Madhya Pradesh, Rajasthan)",8.087025470667701,730.0,608.0,39.4,49.0,9.6,0,1,0.0,243.0,0,0.8328767123287671,-4.0078843626806835,0,11.990801576872535,5.05387397260274,0,Transmission System for Evacuation of Power from Rajasthan REZ Ph-IV [Part-2 5.5 GW] [Jaisalmer/Barmer Complex] Part E [SPV Name POWERGRID Mewar Transmission Limited],0,0,on_roster,0
617186,Unknown,Transmission & Distribution,power grid corporation of india limited [powergrid],"Multi-States (Madhya Pradesh, Rajasthan)",8.522976436171964,730.0,396.0,24.07,20.9666,-3.1034,0,1,0.0,92.0,0,0.5424657534246575,-10.972404730617608,0,13.994743758212877,5.425608450704226,0,Rajasthan REZ Ph-V [Part-1- 4 GW] [Sirohi/Nagaur] Complex [Rajasthan V Power Transmission Limited],0,0,on_roster,0
619025,Unknown,Transmission & Distribution,adani transmission limited,"Multi-States (Madhya Pradesh, Rajasthan, Uttar Pradesh)",10.12667110305036,1642.0,455.0,2.0,0.9202,-1.0798,0,0,0.0,0.0,0,0.27710109622411694,-38.99474375821288,0,38.99474375821288,2.5131592249368158,0,RAJASTHAN PART I POWER TRANSMISSION LIMITED,0,0,on_roster,0
612133,Unknown,Transmission & Distribution,power grid corporation of india limited [powergrid],"Multi-States (Rajasthan, Uttar Pradesh)",8.093156697722637,731.0,852.0,72.16,83.4998,11.3398,0,1,0.0,365.0,0,1.1655266757865936,3.9750328515111693,1,8.015768725361367,3.473154098360656,0,Transmission System for Evacuation of power from Rajasthan REZ Ph-IV [Part-1] [Bikaner Complex] Part D [Neemrana Bareilly Transmission Ltd],1,0,on_roster,1
616670,Unknown,Transmission & Distribution,power grid corporation of india limited [powergrid],"Multi-States (Rajasthan, Uttar Pradesh)",8.67368398817567,730.0,486.0,31.37,28.0,-3.37,0,1,0.0,182.0,0,0.6657534246575343,-8.015768725361367,0,13.994743758212877,4.903984037558685,0,Transmission System for evacuation of Power from Rajasthan REZ Ph-IV [Part-4 3.5 GW] Part A [SPV name POWERGRID Ghiror Transmission Limited],0,0,on_roster,0
611949,Unknown,Transmission & Distribution,power grid corporation of india limited [powergrid],Rajasthan,7.057036981697891,548.0,913.0,99.0,98.0,-1.0,0,1,0.0,395.0,0,1.666058394160584,11.990801576872535,1,0.9855453350854139,1.0146666666666668,0,Transmission system for evacuation of power from REZ in Rajasthan 20 GW under Phase-III part C1,1,0,on_roster,1
612134,Unknown,Transmission & Distribution,power grid corporation of india limited [powergrid],Rajasthan,8.464214266625351,731.0,852.0,72.22,77.0,4.78,0,1,0.0,365.0,0,1.1655266757865936,3.9750328515111693,1,8.015768725361367,3.4656688524590162,0,Transmission System for Evacuation of power from Rajasthan REZ Ph-IV [Part-1] [Bikaner Complex] Part A [Bikaner Neemrana Transmission Ltd],1,0,on_roster,1
615332,Unknown,Transmission & Distribution,power grid corporation of india limited [powergrid],Rajasthan,8.09559870137819,730.0,608.0,47.13,46.0,-1.13,0,1,0.0,212.0,0,0.8328767123287671,-4.0078843626806835,0,10.972404730617608,4.818451497005988,0,Transmission System for Evacuation of Power from Rajasthan REZ Ph-IV [Part-2 5.5 GW][Jaisalmer/Barmer Complex] Part B [SPV Name POWERGRID Sirohi Transmission Limited],0,0,on_roster,0
615335,Unknown,Transmission & Distribution,power grid corporation of india limited [powergrid],Rajasthan,7.232010331664759,730.0,608.0,42.0,40.0,-2.0,0,1,0.0,212.0,0,0.8328767123287671,-4.0078843626806835,0,10.972404730617608,5.285988023952096,0,Transmission System Strengthening for Interconnections of Bhadla-III & Bikaner III Complex [SPV Name POWERGRID BHADLA BIKANER TRANSMISSION LIMITED],0,0,on_roster,0
615337,Unknown,Transmission & Distribution,power grid corporation of india limited [powergrid],Rajasthan,5.91350300563827,549.0,608.0,63.85,57.0,-6.85,0,1,0.0,212.0,0,1.1074681238615665,1.938239159001314,1,5.026281208935611,7.1921960784313725,0,Additional Transmission System for evacuation of Power from Bhadla-III PS as part of Rajasthan REZ Phase III Scheme [20 GW] [SPV Name POWERGRID Bhadla-III Power Transmission Limited],0,0,on_roster,0
615338,Unknown,Transmission & Distribution,power grid corporation of india limited [powergrid],Rajasthan,7.914252278742441,730.0,516.0,31.48,32.0,0.52,0,1,0.0,212.0,0,0.7068493150684931,-7.030223390275952,0,13.994743758212877,4.896123943661972,0,TRANSMISSION SYSTEM FOR EVACUATION OF POWER FROM RAJASTHAN REZ PH -IV [PART-2 5.5 GW] [JAISALMER/BARMER COMPLEX] PART F [SPV Name POWERGRID BARMER I TRANSMISSION LIMITED],0,0,on_roster,0
617181,Unknown,Transmission & Distribution,power grid corporation of india limited [powergrid],Rajasthan,6.003887067106539,640.0,396.0,9.8,7.0,-2.8,0,1,0.0,182.0,0,0.61875,-8.015768725361367,0,13.994743758212877,6.445276995305165,0,"Augmentation at Fatehgarh-II PS, Fatehgarh-IV PS [Section-II] and Barmer-I PS [POWERGRID Fatehgarh Barmer Augmentation Transmission Limited]",0,0,on_roster,0
616671,Unknown,Transmission & Distribution,power grid corporation of india limited [powergrid],Tamil Nadu,6.3080984415095305,699.0,455.0,18.72,22.0,3.28,0,1,0.0,90.0,0,0.6509298998569385,-8.015768725361367,0,10.972404730617608,7.407674251497006,0,Transmission System under ISTS for evacuation of Power from Kudankulam Unit-3&4 [2x1000 MW] [SPV Name POWERGRID Kudankulam Tarnsmission Limited],0,0,on_roster,0
617269,Unknown,Transmission & Distribution,power grid corporation of india limited [powergrid],Uttar Pradesh,5.365087770181889,547.0,486.0,3.0,2.998,-0.002,0,1,0.0,61.0,0,0.8884826325411335,-2.0039421813403417,0,4.0078843626806835,24.20229508196721,0,Transmission System for Strengthening to facilitate evacuation of power from Bhadla/Bikaner Complex,1,0,on_roster,1
617412,Construction,Ministry of Housing & Urban Affairs,central public works department - cpwd,Telangana,6.4692503167957724,1279.0,761.0,21.0,25.0885,4.0885,0,0,0.0,0.0,0,0.5949960906958561,-17.017082785808146,0,17.017082785808146,4.642393822393823,0,"Construction of One Tower of Office Complex and another Tower of Residential quarters consisting of 10Nos. Type-V, 10Nos. Type-VI & 1No.Type-VII Quarters i/c internal water supply, sanitary installation and all development and bulk services, Horticulture works on EPC Mode-I basis i/c comprehensive operation and maintenance of Civil, E&M services for 7 years after completion of original construction work for Ranga Reddy, Secunderabad, Medchal, AuditI, Audit-II Commissionerates of Central Tax at Khajaguda, Serilingampally, Hyderabad.",0,0,on_roster,0
707229,Unknown,Real Estate,ministry of housing and urban affairs,Andaman & Nicobar,5.351289251314142,669.0,1735.0,70.0,0.0,-70.0,0,0,0.0,0.0,0,2.593423019431988,35.019710906701704,1,-35.019710906701704,,0,"Integrated Command control Center [ICCC] - Construction and Development of Integrated Command Control Center with Security, Surveillance, ITMS, Connecting Port, Ship Service, Smart Solid Waste Management, Smart Public Transport System",1,1,on_roster,1
400188,Unknown,Real Estate,national buildings construction corporation [nbcc],Delhi,10.39973746484973,3440.0,3561.0,46.8,42.2817,-4.5183,1,0,-0.0274,0.0,0,1.0351744186046512,3.9750328515111693,1,-3.9750328515111693,,0,Redevelopment of Seven General Pool Residential Accommodation [GPRA] Colonies in Delhi,0,0,on_roster,0
701719,Unknown,Real Estate,ministry of housing and urban affairs,Gujarat,6.29156913955832,2342.0,3712.0,98.5,111.2727,12.7727,0,1,0.0,1400.0,0,1.5849701110162255,45.006570302233904,1,0.9855453350854139,1.522,0,Rehablitation in Junavadaj Area Smart City Project,1,0,on_roster,1
701766,Unknown,Real Estate,ministry of housing and urban affairs,Uttarakhand,5.023683132945513,1461.0,2343.0,40.0,26.2184,-13.7816,1,1,36.451,1126.0,0,1.6036960985626283,28.97503285151117,1,8.015768725361367,7.485245901639344,0,Green Building Development Project,0,0,on_roster,0
702627,Unknown,Urban Public Transport,patna metro rail corporation ltd. [pmrcl],Bihar,9.500527055269986,1826.0,2616.0,50.0,38.8835,-11.1165,1,1,0.0002,1216.0,0,1.4326396495071194,25.952693823915897,1,13.994743758212877,3.5727699530516435,0,Patna Metro Rail Project,0,0,on_roster,0
617207,Unknown,Urban Public Transport,delhi metro rail corporation limited [dmrc],Delhi,9.036083408753898,1826.0,761.0,3.64,1.1254,-2.5146,0,0,0.0,0.0,0,0.4167579408543264,-34.98685939553219,0,34.98685939553219,2.7541769014084507,0,Delhi Metro Rail Phase-IV [2 Corridors],0,0,on_roster,0
619031,Unknown,Urban Public Transport,delhi metro rail corporation limited [dmrc],Delhi,9.39398688396255,1065.0,90.0,5.34,0.1448,-5.1952,1,0,-0.0001,0.0,0,0.08450704225352113,-32.03022339027595,0,32.03022339027595,2.9553337435897435,0,Delhi Metro Rail Phase V A,0,0,on_roster,0
702632,Unknown,Urban Public Transport,delhi metro rail corporation limited [dmrc],Delhi,10.124615073025158,2070.0,2466.0,80.56,81.5704,1.0104,1,1,0.0002,640.0,0,1.191304347826087,13.009198423127463,1,8.015768725361367,2.425219672131147,0,DMRTS Phase - IV [3 Priority Corridors],0,0,on_roster,0
702630,Unknown,Urban Public Transport,gujarat metro rail corporation limited [gmrcl],Gujarat,9.39443701903147,1827.0,2588.0,79.5,74.2881,-5.2119,1,1,-0.0002,822.0,0,1.4165298303229337,25.0,1,2.0039421813403417,10.22983606557377,0,Surat Metro Rail Project,1,0,on_roster,1
619022,Unknown,Urban Public Transport,gurugram metro rail limited [gmrl],Haryana,8.60405322362049,1461.0,1005.0,0.0,1.6894,1.6894,0,0,0.0,0.0,0,0.6878850102669405,-14.98028909329829,0,14.98028909329829,6.675438596491229,0,"Metro connectivity from Millennium City Centre to Cyber City with Spur to Dwarka Expressway, Gurugram.",0,0,on_roster,0
612878,Unknown,Urban Public Transport,bengaluru metro rail,Karnataka,9.655795128300506,,,0.0,0.0,0.0,0,0,0.0,0.0,0,,-60.972404730617605,0,60.972404730617605,1.6400862068965518,1,Bangalore Metro Rail Project - PHASE-3,0,0,on_roster,0
702635,Unknown,Urban Public Transport,bengaluru metro rail,Karnataka,10.181351837850434,2585.0,4442.0,95.5,97.0936,1.5936,1,1,16.2467,2010.0,0,1.718375241779497,61.00525624178712,1,5.026281208935611,0.8952941176470588,0,Construction of Bangalore Metro Rail Project Phase 2.,0,0,on_roster,0
702665,Unknown,Urban Public Transport,bengaluru metro rail,Karnataka,9.601645701926314,1826.0,1765.0,65.0,69.4913,4.4913,0,0,0.0,0.0,0,0.9665936473165389,-2.0039421813403417,0,2.0039421813403417,17.4655737704918,0,Construction Bangalore Metro Rail Project Phase-2A & 2B,0,0,on_roster,0
702664,Unknown,Urban Public Transport,cspcc projects,Kerala,7.579704359025902,1461.0,1247.0,36.17,38.1355,1.9655,0,0,0.0,0.0,0,0.8535249828884326,-7.030223390275952,0,7.030223390275952,9.079370093457944,0,Kochi Metro Rail Phase 2 Development Project,0,0,on_roster,0
702625,Unknown,Urban Public Transport,madhya pradesh metro rail co limited [mpmrcl],Madhya Pradesh,8.845402815044086,1461.0,2708.0,59.94,61.3601,1.4201,0,1,0.0,2039.0,0,1.8535249828884326,40.9658344283837,1,26.018396846254927,1.539679797979798,0,Bhopal Metro Rail Project,0,0,on_roster,0
702626,Unknown,Urban Public Transport,madhya pradesh metro rail co limited [mpmrcl],Madhya Pradesh,8.922898270729009,1461.0,2708.0,64.15,65.6337,1.4837,0,1,0.0,2222.0,0,1.8535249828884326,40.9658344283837,1,32.03022339027595,1.1192553846153845,0,Indore Metro Rail Project,0,0,on_roster,0
617225,Unknown,Urban Public Transport,maharashtra metro rail corporation limited [mmrcl],Maharashtra,6.814740462813949,1188.0,913.0,41.58,28.0926,-13.4874,1,0,5.4934,0.0,0,0.7685185185185185,-9.034165571616294,0,9.034165571616294,6.46656290909091,0,PCMC To Nigdi- Extension Of North South Corridor Of Phase-1,0,0,on_roster,0
617226,Unknown,Urban Public Transport,maharashtra metro rail corporation limited [mmrcl],Maharashtra,7.991433270779647,1642.0,577.0,5.2,1.5613,-3.6387,0,0,0.0,0.0,0,0.351400730816078,-34.98685939553219,0,34.98685939553219,2.709588732394366,0,Pune Metro Phase-1 Extension line towards south from Swargate to Katraj,0,0,on_roster,0
617327,Unknown,Urban Public Transport,maharashtra metro rail corporation limited [mmrcl],Maharashtra,9.409281390591252,1826.0,577.0,8.25,0.6691,-7.5809,0,0,0.0,0.0,0,0.31599123767798465,-41.03153745072273,0,41.03153745072273,2.2360848678943155,0,Thane Integral Ring Metro Rail Project,0,0,on_roster,0
618971,Unknown,Urban Public Transport,maharashtra metro rail corporation limited [mmrcl],Maharashtra,8.19622730748249,1461.0,274.0,1.38,0.0731,-1.3069,0,0,0.0,0.0,0,0.18754277891854895,-38.99474375821288,0,38.99474375821288,2.5290588037068242,0,Pune Metro Rail Project Phase-2 Corridor 2A Vanaz to Chandani Chowk and Corridor 2B Ramwadi to Wagholi/Vitthalwadi,0,0,on_roster,0
618985,Unknown,Urban Public Transport,maharashtra metro rail corporation limited [mmrcl],Maharashtra,9.196124807934499,1826.0,121.0,0.48,0.04,-0.44,0,0,0.0,0.0,0,0.06626506024096386,-56.01182654402102,0,56.01182654402102,1.7767676246334312,0,Pune Metro Rail Project Phase-2 Line-4 Kharadi to Khadakwasla with Spur Line 4A Nal Stop - Warje - Manikbaug,0,0,on_roster,0
701745,Unknown,Urban Public Transport,ministry of housing and urban affairs,Maharashtra,5.5750395987634755,1552.0,2922.0,6.0,6.7057,0.7057,0,0,0.0,0.0,0,1.8827319587628866,45.006570302233904,1,-45.006570302233904,,0,New Suburba Station Development Project,0,0,on_roster,0
701991,Unknown,Urban Public Transport,ministry of housing and urban affairs,Maharashtra,6.398594934535208,1917.0,2922.0,82.0,68.0973,-13.9027,1,1,20.6167,1066.0,0,1.5242566510172144,33.01576872536137,1,2.0039421813403417,8.982295081967212,0,Kalyan Station Precinct Imporvement Project,0,0,on_roster,0
702637,Unknown,Urban Public Transport,mumbai metro rail corporation limited [mmrc],Maharashtra,10.049188346707682,3530.0,4657.0,97.79,89.9418,-7.8482,1,1,61.1169,884.0,0,1.3192634560906515,37.023653088042046,1,-7.982917214191852,,0,Mumbai Metro Line 3,0,0,on_roster,0
702658,Unknown,Urban Public Transport,maharashtra metro rail corporation limited [mmrcl],Maharashtra,8.811205187562887,1826.0,1217.0,38.0,28.5037,-9.4963,0,0,0.0,0.0,0,0.6664841182913472,-20.006570302233904,0,20.006570302233904,3.0989819376026273,0,Nagpur Metro Rail Phase II Development Project,0,0,on_roster,0
617206,Unknown,Urban Public Transport,delhi metro rail corporation limited [dmrc],"Multi-States (Delhi, Haryana)",8.737450982927987,1461.0,455.0,0.0,1.1712,1.1712,0,0,0.0,0.0,0,0.31143052703627655,-33.04862023653088,0,33.04862023653088,3.0258449304174952,0,Delhi Metro Rail Phase-IV [Rithala - Kundli Corridor],0,0,on_roster,0
702668,Unknown,Urban Public Transport,chennai metro rail limited [cmrl],Tamil Nadu,11.05480297463485,1765.0,547.0,52.55,52.3817,-0.1683,0,0,0.0,0.0,0,0.30991501416430595,-40.01314060446781,0,40.01314060446781,1.1858604269293924,0,Chennai Metro Rail Phase-II Development Project,0,0,on_roster,0
619052,Unknown,Urban Public Transport,uttar pradesh metro rail corporation [upmrc],Uttar Pradesh,8.665966582362245,2038.0,212.0,1.0,0.0,-1.0,0,0,0.0,0.0,0,0.10402355250245339,-59.98685939553219,0,59.98685939553219,1.6503614457831326,0,LUCKNOW METRO RAIL PROJECT PHASE-1B EAST WEST CORRIDOR,0,0,on_roster,0
702628,Unknown,Urban Public Transport,uttar pradesh metro rail corporation [upmrc],Uttar Pradesh,9.312669497610493,1827.0,2527.0,80.9,82.1663,1.2663,1,1,0.0002,1034.0,0,1.3831417624521072,22.996057818659658,1,10.972404730617608,1.7407305389221552,0,Kanpur Metro Rail Project,0,0,on_roster,0
702629,Unknown,Urban Public Transport,uttar pradesh metro rail corporation [upmrc],Uttar Pradesh,9.033677176419515,1827.0,2527.0,69.5,72.4589,2.9589,0,1,0.0,1126.0,0,1.3831417624521072,22.996057818659658,1,13.994743758212877,2.1793896713615024,0,Agra Metro Rail Project,0,0,on_roster,0
702674,Unknown,Waste & Water,ministry of housing & urban affairs,Andhra Pradesh,5.1545624629028985,2219.0,3346.0,82.0,51.5968,-30.4032,0,1,0.0,1188.0,0,1.5078864353312302,37.023653088042046,1,2.0039421813403417,8.982295081967212,0,"ESR - 8 nos., distribution system - 216 Km, new house service connections - 38760 nos. upgrading of feeder mains, pumping station etc. - Phase II",1,0,on_roster,1
702699,Unknown,Waste & Water,ministry of housing & urban affairs,Bihar,5.073797869053896,2525.0,3438.0,84.0,85.4768,1.4768,0,1,0.0,974.0,0,1.3615841584158417,29.993429697766096,1,2.0039421813403417,7.984262295081967,0,Muzaffarpur Storm Water Drainage Phase-I Project,0,0,on_roster,0
702734,Unknown,Waste & Water,ministry of housing & urban affairs,Haryana,5.6312476234729525,2375.0,3318.0,88.0,82.1877,-5.8123,0,1,0.0,1096.0,0,1.3970526315789473,30.97897503285151,1,5.026281208935611,2.387450980392157,0,Sewerage Management Scheme Part-3 Implementation,0,0,on_roster,0
702741,Unknown,Waste & Water,ministry of housing & urban affairs,Jharkhand,5.382428709166689,2219.0,3346.0,76.0,59.6444,-16.3556,0,1,0.0,1188.0,0,1.5078864353312302,37.023653088042046,1,2.0039421813403417,11.97639344262295,0,Dhanbad Water Supply Infrastructure Project,0,0,on_roster,0
702742,Unknown,Waste & Water,ministry of housing & urban affairs,Jharkhand,5.077109440701582,2433.0,3346.0,67.0,54.9244,-12.0756,0,1,0.0,974.0,0,1.3752568845047266,29.993429697766096,1,2.0039421813403417,16.467540983606558,0,SAAP-3 Water Supply Infrastructure SAAP-3 Project,0,0,on_roster,0
